C468	Cratex Manufacturing Co, Inc	1
C469	Herman L Crawford & Associates	1
C470	Cray Research Inc	1
C471	Creare, Incorporated	1
C472	Creative Controls Corporation	1
C473	Creative Research Associates, Inc	1
C474	Roger Creighton Associates Inc	1
C475	Cresheim Company, Inc	1
C476	Cresset Chemical Co, Inc	1
C477	CR Industries	1
C478	Crippen Laboratories	1
C479	Critical Resources	1
C480	Croll-Reynolds Co Inc	1
C481	Crompton & Knowles Corporation	1
C482	Cronus Industries Inc	1
C483	Crosby Chemicals, Inc	1
C484	Crossbow, Inc	1
C485	Crown Cork & Seal Company, Inc	1
C486	Crown Engineering & Sales Co	1
C487	Crown Iron Works Company	1
C488	Crown Paint, Inc	1
C489	Crown Zellerbach Corp	1
C490	CRS Group	1
C491	Crusader Chemical Co, Inc	1
C492	Crystalab, Inc	1
C493	Crystal Optics, Inc	1
C494	Crystal Specialties, Inc	1
C495	Crystal Systems, Inc	1
C496	Crystal Technology, Inc	1
C497	The Crystal Tissue Company	1
C498	CSC Scientific Company, Inc	1
C499	CSdc	1
C500	Ctec, Inc	1
C501	C3, Inc	1
C502	CTI Education Products, Inc	1
C503	CTL-Dixie, Inc	1
C504	CTL Engineering, Inc	2
C506	Culbro Corporation	1
C507	Cummins Engine Company, Inc	1
C508	Cunningham Industries, Inc	1
C509	Robert S Curl & Associates	1
C510	Currah Research Division	1
C511	Curran Associates, Inc	1
C512	Curtis & Tompkins Ltd	1
C513	Curtis Instruments, Inc	1
C514	WOOD-RIDGE Curtiss-Wright Corporation	1
C515	C R Cushing Co	1
C516	Cuskey, Ipsen & McCall Consultants, Inc	1
C517	Custom Coated Products Inc	1
C518	Customcolor, Inc	1
C519	Custom Controls Company	1
C520	Custom Organics, Inc	1
C521	Custom Scientific Instruments, Inc	1
C522	Cu Tronics Inc	1
C523	Cutter Laboratories, Inc	1
C524	CVC Products Inc	1
C525	CVI Laser Corporation	2
C527	Cybertek Computer Products, Inc	1
C528	Cyclops Corporation	1
C529	The Cyclotron Corporation	-528
D001	Design Company, Inc	0
D001	Spicer Axle Division	0
D001	Di-An Controls, Inc	0
D001	Design Automation, Inc	0
D001	The Derby Company, Inc	0
D001	DIAS Incorporated	0
D001	DAB Industries, Inc	0
D001	Formsprag Company, Industrial Power Transmission Division	0
D001	Design Plus	0
D001	Des Champs Laboratories Inc	0
D001	Diversified Optical Corp	0
D001	Designatronics, Inc	0
D001	Stock Drive Products Division	0
D001	Spicer Transmission Division	0
D001	Spicer Universal Joint Division	0
D001	DeSantis Coatings, Inc	0
D001	Design Alternatives, Inc	1
D002	David Daddario	1
D003	Daedalean Associates, Incorporated	1
D004	Daedalus Enterprises, Inc	1
D005	D'Agostino-Yerow & Associates Inc	1
D006	G W Dahl Co, Inc	1
D007	Dalton-Dalton-Newport	1
D008	Damans and Associates, Inc	1
D009	Dames & Moore	2
D011	Dana Corporation	1
D012	Danberg Chemical Co Inc	1
D013	Daniel Industries, Inc	1
D014	Dan-Mar Co Inc	1
D015	Dan River Inc	1
D016	D'Appolonia Consulting Engineers	1
D017	Arthur D Darden Inc	1
D018	Darling-Delaware Company, Inc	1
D019	R E Darling Co, Inc	1
D020	Dart & Kraft, Inc	1
D021	Datacopy Corporation	1
D022	Data-Design Laboratories	1
D023	Data General Corporation	1
D024	The Datak Corporation	1
D025	Datalogics, Inc	1
D026	DataMotive Inc	1
D027	Dataphase, Inc	1
D028	Datapoint Corporation	1
D029	Datapro Corporation	1
D030	Data Retrieval Corp of America	1
D031	Datascope Corp	1
D032	Data Solutions Corporation	1
D033	Data Systems Engineering Inc	1
D034	Data Technology Inc	1
D035	Data Technology Industries, Inc	1
D036	Datatronic Systems Corporation	1
D037	Data/Ware Development, Inc	1
D038	Data World, Inc	1
D039	Datrix Corporation	1
D040	Datron Systems, Inc	1
D041	Donald P Dattilo	1
D042	Daubert Chemical Company	1
D043	Charles Davidoff Associates	1
D044	Davidson Electronic Development Co	1
D045	The Davies-Young Company	1
D046	Davis & Associates, Inc	1
D047	Davis Laboratories	1
D048	R F Davis Inc Environments Unlimited	1
D049	Davmanco, Inc	1
D050	Davy & Associates	1
D051	Dawe's Laboratories, Ltd	1
D052	Dawson Research Corporation	1
D053	Day and Mowry	1
D054	Dayco Corporation	1
D055	Day-Glo Color Corporation	1
D056	Dayton Manufacturing Co	1
D057	Dayton Pattern, Inc	1
D058	Dayton Plastics Inc	1
D059	Dayton Re-New Tool Co, Inc	1
D060	Dayton Scientific, Inc	1
D061	Dayton X-Ray Company	1
D062	DBA Systems, Jnc	1
D063	DCA Food Industries, Inc	1
D064	DC Filter & Chemical, Inc	1
D065	DCM Industries, Inc	1
D066	D-Co-Inc	1
D067	D-C Reinforced Plastics Company	1
D068	Richard L Deal & Associates, Inc	1
D069	Dean Foods Company	1
D070	Dean Products, Inc	1
D071	L M Dearing Associates, Inc	1
D072	Decilog	1
D073	Decima Research	1
D074	Decision Data Computer Corporation	1
D075	Decision Focus, Incorporated	1
D076	Heliotrope General HlOO Decision Information Services	1
D077	Decision Research Corporation	1
D078	Decisions & Designs, Inc	1
D079	Decision Science, Inc	1
D080	Decision Sciences Corp	1
D081	Decker Mfg Co	1
D082	Decoto Aircraft, Inc	1
D083	Propulsion Technology Department A53O.7 Deepsea Ventures, Incorporated	1
D084	Deere & Company	1
D085	Deer-o-Paints & Chemicals, Ltd	1
D086	Dehydro-Tech Corp	1
D087	DeKalb AgResearch, Inc	1
D088	Savannah Dektor Counterintelligence & Security, Inc	1
D089	Delavan Corporation	1
D090	Del Electronics Corp	1
D091	Del Laboratories, Inc	1
D092	Dellwood Foods Inc	1
D093	Del Mar Avionics	1
D094	Del Norte Technology, Inc	1
D095	Delray Chemical Co	1
D096	Delsen Testing Laboratories, Inc	1
D097	Deltair Solar Systems, Inc	1
D098	Delta Research Corp	1
D099	Delta Research Corporation	3
D102	Dencor, Inc	1
D103	Dennis Chemical Company	1
D104	Dennison Manufacturing Company	1
D105	Denn Tech	1
D106	Denro Laboratories, Incorporated	1
D107	Dental Appliance Co	1
D108	Dentocide Chemical Company	1
D109	Denton & Anderson Co	2
D111	Dentsply International Inc	9
D120	Desoto, Inc	1
D121	Despatch Industries, Inc	1
D122	Detcom	1
D123	Deterline Corporation	1
D124	Detoronics Corporation	1
D125	Detrex Chemical Industries, Inc	1
D126	The Detroit Edison Company	1
D127	Detroit Testing Laboratory, Inc	1
D128	Tobe Deutschmann Labs, Inc	1
D129	Develco, Inc	1
D130	Developmental Sciences Inc	1
D131	Development Associates, Inc	1
D132	Development Concept Corporation	1
D133	Development Planning & Research Associates, Inc	1
D134	Development Sciences Inc	1
D135	Development Systems Corp	1
D136	Developtron Inc	1
D137	Devices & Services Co, Inc	1
D138	Dewey Electronics Corp	1
D139	Bernard H Dewitt and Associates	1
D140	Dexter Chemical Corporation	1
D141	The Dexter Corporation, Midland Division	0
D141	The Dexter Corporation	0
D141	The Dexter Corporation, Midland Division	1
D142	DHV, Inc	1
D143	Diagnostic Data, Inc	1
D144	Diagnostic Electronics Corporation	1
D145	Diagnostic/Retrieval Systems, Inc	1
D146	Diamond Antenna & Microwave Corporation	1
D147	Diamond Crystal Salt Company	1
D148	Diamond International Corporation	1
D149	Diamond Research Corporation	1
D150	Diamond Shamrock Corporation	1
D151	Diamond Sunsweet, Inc	3
D154	Diatek, Inc	1
D155	A B Dick Company	1
D156	Dickens Design Group	1
D157	Dickey Clay Manufacturing Co	1
D158	Didde Glaser, Inc	1
D159	Die Co, Inc	1
D160	Harry W Dietert Co	1
D161	Dietzgen Corporation	1
D162	Henry G Dietz Inc	1
D163	R E Dietz Company	1
D164	Diffraction Products, Inc	1
D165	Digicon Inc	1
D166	Digital Automation Associates, Inc	1
D167	Digital Color Corp	1
D168	Digital Development Corporation	1
D169	Digital Equipment Corporation	1
D170	Digital General Corp	1
D171	Digital Graphics Incorporated	1
D172	Digital Laboratories, Inc	1
D173	The Dikewood Corp	1
D174	Diku, Inc	1
D175	The Dilley Manufacturing Co	1
D176	Di-Matics, Inc	1
D177	Dimetrodon	1
D178	Dimpex Associates, Inc	1
D179	Discon Industries Inc	1
D180	Distillation Engineering Company, Inc	1
D181	The Diversey Corporation	1
D182	Diversey Wyandotte	1
D183	Diversified Design Inc	1
D184	Diversified Engineering Services	2
D186	Diversified Technology, Inc	1
D187	Dixie Chemical Co	1
D188	Dixo Company, Inc	1
D189	The Joseph Dixon Crucible Co	1
D190	North American Philips Controls Corporation, Cambridge Division N13O.5 Dixon Valve & Coupling Co	1
D191	Djinnii Industries, Inc	1
D192	DJ Instruments, Inc	1
D193	D L Laboratories	1
D194	DoALL Company	1
D195	Doane Western, Inc	1
D196	Doble Engineering Company	1
D197	Dodco, Inc	1
D198	Dodd Geotechnical Engineering Company	1
D199	The Dodge Chemical Company	1
D200	Dodge Cork Co, Inc	1
D201	Estelle Doheny Eye Foundation	1
D202	Dolan-Jenner Industries	1
D203	Dole Associates	1
D204	James Dole Corporation	1
D205	Doll Medical Research, Inc	1
D206	Dolly Toy Co, Inc	1
D207	Donaldson Company, Inc	1
D208	Charles Donley and Associates	1
D209	Donley's Inc	1
D210	R R Donnelley & Sons Co	1
D211	Donovan Enterprises	1
D212	Dooling & Siegel Architects	1
D213	Dornback Furnace & Foundry Co	1
D214	David M Dornbusch & Co, Inc	1
D215	Dome & Margolin, Inc	1
D216	Dosimeter Corporation of America	1
D217	Doty Associates, Inc	1
D218	Doty Laboratories, Inc	1
D219	Dover Corporation	1
D220	The Dow Chemical Company	1
D221	Dow Corning Corporation	1
D222	Dow Jones & Company, Inc	1
D223	Dranetz Engineering Laboratories, Incorporated	1
D224	The Charles Stark Draper Laboratory, Inc	1
D225	Dravo Corporation	1
D226	Dresser Industries, Inc	1
D227	Drever Heat Treating Inc	1
D228	Drexel Heritage Furnishings Inc	1
D229	Driscoll Strawberry Associates, Inc	1
D230	Driver-Harris Company	1
D231	Dr Pepper Company	1
D232	DSET Laboratories, Inc	1
D233	DSS Engineers, Inc	1
D234	Dubois and King, Inc	1
D235	Dufresne-Henry Inc	1
D236	Du-Good Chemical Laboratory	1
D237	Dukane Corporation	1
D238	Duke Scientific Corp	1
D239	Dumont Industries	1
D240	Duihore Corporation	1
D241	Duncan & Jones	1
D242	Dunham Associates, Inc	1
D243	Dunlap and Associates, Inc	1
D244	Dunlop Tire and Rubber Corporation Tire Division	1
D245	Dunmore Corporation	1
D246	Dunn Laboratories, Inc	1
D247	Dunn Technology, Inc	1
D248	E I Du Pont De Nemours & Company, Incorporated	0
D248	Engineering Development Laboratory	0
D248	O E I Du Pont De Nemours & Company, Incorporated, Parlin Research Laboratory	0
D248	E I Du Pont De Nemours & Company, Incorporated, Sabine River Laboratory	0
D248	E I Du Pont De Nemours & Company, Incorporated, Washington Laboratory	1
D249	Duralac Chemical Corp	1
D250	Duriron Co, Inc	1
D251	Duro-Test Corporation	1
D252	Durram Chemical Corporation	1
D253	Dutcher Industries, Inc	1
D254	Ben Dyer Associates, Inc	1
D255	Dyer Laboratories Incorporated	1
D256	Dymo Industries, Inc	1
D257	Dyna East Corporation	1
D258	Dynaforce Corporation	1
D259	Dynalec Corporation	1
D260	Dynalectron Corporation	1
D261	Dynalysis of Princeton	1
D262	Dynametric, Inc	1
D263	Dynamic Controls, Inc	1
D264	Dynamic Engineering, Inc	1
D265	Dynamic Programs Inc	1
D266	Dynamic Sciences, Inc	1
D267	Dynamics Corporation of America	1
D268	Dynamics Research & Development Corporation	1
D269	Dynamics Research Corporation	1
D270	Dynamics Technology, Inc	1
D271	Dynastat, Inc	1
D272	Dynasurf Chemical Corporation	1
D273	Dynatech Corporation	1
D274	Dynatech Frontier Corporation	1
D275	Dynatherm Corporation	1
D276	Dynatron Inc	1
D277	Dynatron Research Corporation	1
D278	Dyneer Corporation	1
D279	Dynetics, Inc	1
D280	Dyniman, Inc	1
D281	Dytronics Co Inc	-280
E001	Electron Inc	0
E001	Emhart Corporation, Hardware Division	0
E001	Emhart Industries Inc	0
E001	Electronic Futures, Inc	0
E001	EAC Industries	0
E001	Electronic Relays, Inc	0
E001	Electronic Research Co	0
E001	Electronic Modules Corporation	0
E001	EMI Data	0
E001	Electronics For Life Sciences, Inc	0
E001	Electronics Corp of America	0
E001	Electronic Space Systems Corp	0
E001	Electron Technology Inc	0
E001	Encotech, Inc	0
E001	Empire Products, Inc	1
E002	E/A Design Group, Chartered	1
E003	Eager and Associates	1
E004	Eagle Magnetic Company, Inc	1
E005	Eagle-Picher Industries, Inc	1
E006	Earmark, Inc	1
E007	Earth Environmental Consultants, Inc	1
E008	Earth Satellite Corporation	1
E009	Earth Sciences Associates, Inc	2
E011	Eastern Analytical Laboratories, Inc	1
E012	Eastern Biochemical Laboratory	1
E013	Eastern Color & Chemical Co	1
E014	The Eastern Company	1
E015	Eastern Gas and Fuel Associates	1
E016	Eastern Laboratory Service	1
E017	Eastman Dental Center	1
E018	Eastman Kodak Company	1
E019	Eastmet Corporation	1
E020	East Texas Testing Laboratory, Inc	1
E021	Eaton Corporation	1
E022	WILKES-BARRE Eberhard Faber, Inc	1
E023	E-B Industries Inc	1
E024	Ebon Research Systems	1
E025	Ecco Consulting Inc	1
E026	Robert E Eckels & Associates	1
E027	Eclectech Associates^ Incorporated	1
E028	Eclipse, Inc	1
E029	Eco-Control, Inc	1
E030	Ecoenergetics Inc	1
E031	Ecological Analysts, Inc	1
E032	Ecology and Environment, Inc	1
E033	Ecometrics, Inc	1
E034	Econ Inc	1
E035	Econ Inc	1
E036	Economic and Industrial Research Incorporated	1
E037	Economic Associates, Inc	1
E038	Economic Consultants Organization, Inc	1
E039	Economic Laboratories Inc	1
E040	Economic Research Center, Inc	1
E041	Economic Research Consultants, Inc	1
E042	Economics and Technology, Inc	1
E043	Ecos Corporation	1
E044	EcosInc	1
E045	Ecosometrics, Inc	1
E046	Ecotope Group	1
E047	Ecotronics, Inc	1
E048	ECRI	1
E049	Ecumene Associates, Inc	1
E050	EDAW, Inc	1
E051	Edcor Electronic Systems	1
E052	Eder Associates Consulting Engineers, PC	1
E053	Eder Industries, Inc	1
E054	E S Edgerton Medical Research Foundation	1
E055	EDO Corporation	1
E056	EDR Corporation	1
E057	Edstrom Industries, Inc	1
E058	Educational Development Corporation	1
E059	Educational Evaluation and Research, Inc	1
E060	Educational Management Services, Inc	1
E061	Educational Materials & Equipment Co	1
E062	Education & Research Associates, Inc	1
E063	Education and Training Consultants Co	1
E064	Education For Management, Inc	1
E065	Education Turnkey Systems, Inc	1
E066	Edwards High Vacuum Inc	1
E067	Efeh & Associates	1
E068	E:F Technology, Inc	1
E069	EG&G, Inc	1
E070	Eglen Hovercraft, Inc	1
E071	EIC Laboratories, Inc	1
E072	Eikonix Corp	1
E073	Eitel Electronics	1
E074	Louis C Eitzen Co, Inc	1
E075	EKONO Inc	1
E076	Cor Tec Inc UlO.l Elano Corporation	1
E077	Elars Bioresearch Laboratories, Inc	1
E078	Elcom Systems, Inc	1
E079	Elder Pharmaceuticals, Inc	1
E080	Electrac, Inc	1
E081	Electrasol Laboratories, Inc	1
E082	The Electric Furnace Company	1
E083	Electric Power Research Institute, Inc	1
E084	The Electric Tachometer Corp	1
E085	Electrochemical Technology Corp	1
E086	Electrochimica Corp	1
E087	Electrocristal Corporation, Inc	1
E088	Electro Design Systems	1
E089	Electrofilm Inc	1
E090	Electrofrac Corporation	1
E091	Electro General Corporation	1
E092	Electro Impulse Laboratory, Inc	1
E093	Electrol Specialties Co	1
E094	Electro Magnetic Processes, Inc	1
E095	Electromagnetic Sciences, Inc	1
E096	Electromatic, Inc	1
E097	The Electro-Mechanics Company	1
E098	Electro Medical Systems Inc	1
E099	M-R Plastics and Coatings, Inc M38O Electro National Corporation	1
E100	Electronic Applications	1
E101	Electronic Arrays, Inc	1
E102	Electronic Associates, Inc	1
E103	Electronic Automation Inc	1
E104	Electronic Calculus Inc	1
E105	Electronic Circuits Inc	1
E106	Electronic Design & Production Co	1
E107	Electronic Development Corporation	1
E108	Electronic Engineering Company of California	1
E109	Electronic Engineers Inc	2
E111	Electronic Measurements, Inc	9
E120	Electro-Nucleonics, Inc	1
E121	Electro-Pacific, Inc	1
E122	Electrophysics Corp	1
E123	Electro-Science Laboratories, Inc	1
E124	Electro Scientific Industries, Inc	1
E125	Electro-Shield Corporation	1
E126	Electrospace Systems, Inc	1
E127	Jii Electrostatic Consulting Associates	1
E128	Electro Switch Corp	1
E129	Electrosyn Corporation	1
E130	The Electrosynthesis Company, Inc	1
E131	Electro-Test, Inc	1
E132	Electroveri, Inc	1
E133	Electus Corp	1
E134	Elf Aquitaine Inc	1
E135	El Fuego Corporation	1
E136	Elgin Machine Corp	1
E137	Eli Lilly and Company	1
E138	Dave Ellies Industrial Design, Inc	1
E139	Ellisco Inc	1
E140	Elmac Corp	2
E142	Elma En^neering E14J Elmendorf Research, Inc	1
E143	El Paso Company	1
E144	El Paso Environmental Systems, Incorporated	1
E145	El-Rad Manufacturing Company	1
E146	Eltec Instruments Incorporated	1
E147	Elyria Dairies Inc	2
E149	Emco Wheaton Inc	1
E150	Emerson Electric Co	1
E151	Parker C Emerson & Associates	1
E152	Emglo Products Corporation	1
E153	Emhart Corporation	0
E153	Emhart Corporation	2
E155	EM Laboratories Inc	1
E156	Empco, Inc	1
E157	EMP Electronics, Inc	1
E158	Empire Assembly & Manufacturing Co, Inc	1
E159	Empire Plating Co	2
E161	Ems Laboratories	1
E162	EM Systems, Inc	1
E163	Emv Associates, Inc	1
E164	ENCAP, Inc	1
E165	En-Cas Analytical Laboratories	2
E167	Endicott-Johnson Corp	1
E168	Enerad, Inc	1
E169	Enercom, Inc	1
E170	Enercon Systems Inc	1
E171	EnerCon Thermographies, Inc	1
E172	Energetics	1
E173	Energotechnology Corporation	1
E174	Energy and Resource Consultants, Inc	1
E175	Energy Applications, Inc	1
E176	Energy Appraisal Associates, Inc	1
E177	Energy Associates	1
E178	Energy Beams Inc	1
E179	Energy Concepts, Inc	1
E180	Energy Conservation Associates, Inc	1
E181	Energy Conservation Contractors, Inc	1
E182	Energy Conservation Systems, Inc	1
E183	Energy Control Systems	1
E184	Energy Conversion Devices, Inc	1
E185	Energy Design Team Inc	1
E186	Energy Development Company	1
E187	Energy Incorporated	1
E188	Energy Investment Company, Inc	1
E189	Energy Management & Control, Inc	1
E190	Energy Management Company	1
E191	Energy Management Consultants	1
E192	Energy Management Consultants, Inc	1
E193	Energy Research & Generation, Inc	1
E194	Energy Resources Co, Inc	1
E195	Energy Savers Inc	1
E196	Energy Science Corp	1
E197	Energy Sciences Inc	1
E198	Energy Services International, Inc	1
E199	Energy Systems Division	1
E200	Energy-Systems-Engineering	1
E201	Energy Systems, Inc	1
E202	Energy Technology, Inc	1
E203	Eness Research & Development Corp	1
E204	Ehflo Corp	1
E205	Engelhard Minerals & Chemicals Corporation	1
E206	Engineered Plastics Inc	1
E207	Engineering & Design Co	1
E208	Engineering Associates, Inc	1
E209	California Canners and Growers, Laboratory CIO. 1 Engineering Consulting Services	1
E210	Engineering Dynamics International	1
E211	Engineering-Economics Associates Incorporated	1
E212	Engineering for Industry, Inc	1
E213	Engineering Incorporated	1
E214	Engineering-Science, Incorporated	1
E215	Engineering Service Inc of America	1
E216	Engineering Services Group, Inc	1
E217	Engineering Supervision Company	1
E218	Engineering Systems	1
E219	Engineering Technology, Inc	1
E220	Engineering Technology, Inc	1
E221	Engineers Incorporated	1
E222	Engineers International, Inc	1
E223	Engineers Testing Laboratories, Inc	1
E224	Engis Corporation	1
E225	The C W England Laboratories, Incorporated	1
E226	Enmet Corporation	1
E227	Minas Ensanian Corporation	1
E228	ENSCO, Inc	1
E229	Enserch Corporation	1
E230	Entec	1
E231	Entran Devices Inc	1
E232	Entropy Environmentalists, Inc	1
E233	Entropy Limited	1
E234	The Entwistle Company	1
E235	Enviro Control, Inc	1
E236	Envirodyne Engineers, Inc	1
E237	Envirodyne Industries, Inc	1
E238	Enviro-Med Laboratories, Inc	1
E239	Environetics International, Inc	1
E240	Environ, Inc	1
E241	Environmental Air Control, Inc	1
E242	Environmental Analysis, Inc	1
E243	Environmental Assessment Council, Inc	1
E244	Environmental Consultants, Inc	1
E245	Environmental Control Products, Inc	1
E246	Environmental Control Technology Corporation	1
E247	Environmental Design & Research Center	1
E248	Environmental Design Consortium, Inc	1
E249	Environmental Dynamics, Inc	1
E250	Environmental Energies Inc	1
E251	Environmental Energy Mgmt & Mfg Corp	1
E252	Environmental Enterprises, Inc	1
E253	Environmental Information Center, Inc	1
E254	Environmental Measurements, Inc	1
E255	Environmental Planning and Research, Inc	1
E256	Environmental Protection Systems	1
E257	Environmental Quality Research, Inc	1
E258	Environmental Quality Systems, Inc	1
E259	Environmental Research & Technology, Inc	1
E260	Environmental Research Associates, Inc	1
E261	Environmental Research Group	1
E262	Environmental Research Group, Inc	1
E263	Environmental Research Institute of Michigan	1
E264	Environmental Resources Group, Inc	1
E265	U.S. POSSESSIONS Environmental/Energy Resources	1
E266	Environmental Systems Corporation	1
E267	Environment West Research and Planning, Inc	1
E268	Environvestment, Inc	1
E269	Enviropact, Inc	1
E270	Enviroquip, Inc	1
E271	Envirotech Corporation	1
E272	Enviro-Test, Inc	1
E273	Enzyme Development Corp	1
E274	Eon Instrumentation, Inc	1
E275	Bernard Ephraim D/B Security Products	1
E276	The Eppley Laboratory, Inc	1
E277	Eprad Inc	1
E278	Epsilon Laboratories Inc	1
E279	Epsilon Lambda Electronics Corp	1
E280	Equitable Bag Co, Inc	1
E281	ERC Company	1
E282	ERG, Inc	1
E283	Erico Products, Inc	1
E284	Erie Technological Products, Inc	1
E285	Eriez Magnetics	1
E286	Erlin, Hime Associates, Inc	1
E287	ESA Laboratories, Inc	1
E288	ESCA-TECH Corporation	1
E289	Esco Energy Corporation	1
E290	Esco Mfg Co	1
E291	Esmark, Inc	1
E292	ESM Energy Systems Management Ltd	1
E293	Essential Products Co, Inc	1
E294	Essex Chemical Corp	1
E295	Essex Corporation	1
E296	Essex Engineering Company	1
E297	Esterline Corporation	1
E298	ETA Engineering Inc	1
E299	Ethyl Corporation	1
E300	ETL	1
E301	Eurotherm Corporation	1
E302	Eutectic Corporation	1
E303	Eutek, Inc	1
E304	Evaluation & Research Specialists, Inc	1
E305	Evaluation Associates, Inc	1
E306	Evaluation Research Associates	1
E307	Evaluation Research Corporation	1
E308	Evaluations, Inc	1
E309	Evaluative Research Associates, Inc	1
E310	Evans & Sutherland Computer Corp	1
E311	Evans Products Company	1
E312	Evaporated Metal Films Corp	1
E313	Everglades Laboratories, Inc	1
E314	Ever Ready Thermometer Company, Incorporated	1
E315	Ewald Instruments Corp	1
E316	Red Ewald Inc	1
E317	EWC Inc	1
E318	Ewen Knight Corp	1
E319	Ewing Engineering Company	1
E320	Ex-Cell-O Corporation	1
E321	Excelsior Varnish Inc	1
E322	The Exolon Company	1
E323	Exotech, Inc	1
E324	Exotic Materials, Inc	1
E325	Expand Associates, Inc	1
E326	Experimental Pathology Laboratories, Inc	1
E327	Expert Witness Services, Inc	1
E328	Explosive Fabricators, Inc	1
E329	Extensor Corporation	2
E331	Exxon Corporation	1
E332	The Eye-Bank for Sight Restoration, Inc	1
E333	Eyring Research Institute	-332
F001	Folsom Research Inc	0
F001	Foam Systems Co	0
F001	FMC Corporation, Central Engineering Laboratories	0
F001	Fluo-X-Spec Laboratory	0
F001	Foster Associates, Inc	0
F001	Forty-Eight Insulations, Inc	0
F001	Food Technology Laboratory	0
F001	Food Technology, Products	0
F001	E G Frankel Inc	0
F001	Fruehauf Corporation	0
F001	Fuel Control Corp	0
F001	H B Fuller Company	0
F001	Foundation & Materials Consultants, Inc	0
F001	Forest Fuels Manufacturing, Inc	0
F001	Faber-Castell Corp	0
F001	FMC Corporation, Chemical Research and Development Center	0
F001	Frinton Laboratories, Inc	0
F001	Fairfax Biological Laboratory, Inc	0
F001	FMC Corporation, Agricultural Chemical Group Research Laboratory	0
F001	Fusion Energy Foundation	0
F001	Ernest F Fullam, Inc	0
F001	Forbes & Wagner	0
F001	WSF Industries, IncW183 FDRL Animal Research Center	0
F001	Foam Seal Inc	0
F001	Foseco, Inc	0
F001	Fairfield Machine Co	0
F001	The Franklin Chemical Company	0
F001	Fluid Regulators Corp	0
F001	The Franklin Institute	0
F001	Franklin Research Center	0
F001	Fraser-Volpe Corporation	0
F001	Forney Engineering Company	0
F001	Foster Wheeler Corporation, Laboratory	0
F001	Ford Chemical Laboratory, Inc	0
F001	Fostoria Glass Co	1
F002	Fabric Chemical Corp	1
F003	Fabric Development, Inc	1
F004	Fabri-Tek Incorporated	1
F005	Facilities Planning Service, Inc	1
F006	Facilities Systems Engineering Corp	1
F007	Factory Mutual Research Corporation	1
F008	Fact Research Inc	1
F009	Fairchild Camera and Instrument Corporation	3
F012	Fairfield Industries, Inc	2
F014	Fair-Rite Products Corp	1
F015	Falbel Energy Systems Corp	1
F016	Falstrom Co	1
F017	F&B/CECO Inc	1
F018	F & F Laboratories, Inc	1
F019	F&H Manufacturing Corp	2
F021	Farmland Industries, Inc	1
F022	Farnam Mfg Co Inc	1
F023	Farnsworth Cannon, Inc	1
F024	Farrand Optical Co, Inc	1
F025	Farr Co	1
F026	Farrington and Light Associates	1
F027	Fashion Two-Twenty Inc	1
F028	Jack Faucett Associates, Inc	1
F029	Thomas Fazio Laboratories, Inc	1
F030	Research & Development E2O5.3 Fedders Corporation	1
F031	Federal Cartridge Corporation	1
F032	Federal Co	1
F033	Federal Hose Manufacturing Corp	1
F034	Federal Machine Co, Inc	1
F035	Federal-Mogul Corporation	1
F036	Federal Signal Corporation	1
F037	Federal Testing Laboratories	1
F038	Feed Service Corporation	1
F039	Easco Corporation ElO Fein-Marquart Associates, Inc	1
F040	The Felters Co	1
F041	Felton International Incorporated	1
F042	Emerson-Chromatox-Environmental Products E15O.8 Ferguson Fumigants, Inc	1
F043	Alex C Fergusson Co	1
F044	Fermented Products, Inc	1
F045	Ferro Corporation, Thermoplastics Division	0
F045	Ferro Corporation	1
F046	Ferrofluidics Corporation	1
F047	Ferro-Tech, Incorporated	1
F048	Ferrulmatic, Inc	1
F049	Fiat Products	1
F050	Fiber Materials, Incorporated	1
F051	Fibra-Sonics, Inc	1
F052	Fibre Glass-Evercoat Co, Inc	1
F053	Fieldcrest Mills, Inc	1
F054	Figgie International	1
F055	Film Facts Engineering, Inc	1
F056	Extranuclear Laboratories, Inc E33O The Film Group	1
F057	Film Microelectronics, Inc	1
F058	Film tec, Inc	1
F059	Filmways, Inc	1
F060	Finch, Pruyn & Co, Inc	1
F061	Findlay Refractories Co	1
F062	Findley Adhesives Inc	1
F063	Find/SVP	1
F064	Ronald Fine & Associates, Inc	1
F065	Finn Corporation	1
F066	Finnigan Corporation	1
F067	Firepro Incorporated	1
F068	The Firestone Tire & Rubber Company	1
F069	Firewater Energy Systems	1
F070	First Ann Arbor Corporation	1
F071	First Electronics Corporation	1
F072	First Spice Mixing Company	1
F073	Fischbach, McCoach & Associates, Inc	1
F074	Fish Doctor Clinical Center, Inc	1
F075	Oscar Fisher Company, Inc	1
F076	Fisher Scientific Company	1
F077	Fiske Brothers Refining Company	1
F078	Fisons Corporation	1
F079	Fitelson Laboratories Inc	1
F080	R V Fitzsimmons and Associates Incorporated	1
F081	FJB Engineering Company	1
F082	Flack & Kurtz Consulting Engineers	1
F083	Flakice Corporation	1
F084	Flambeau Products Corporation	1
F085	Flame Research, Inc	1
F086	Flame Spray, Inc	1
F087	Flamingo Research Laboratories	1
F088	Flash Technology Corp	1
F089	Fleer Corp	1
F090	Fleet Chemical Inc	1
F091	W S Fleming and Associates, Inc	1
F092	Flexitallic Gasket Company, Inc	1
F093	Flexweight Corp	1
F094	Flight Systems, Inc	1
